id	tweet	label 
3726	Como atacó la pelota, mérito absoluto del delantero HASHTAG	joy 
3727	🤔 ¿El Templo del Futbol o el Templo de Messi? ⚽️ HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/JNrI7VzvcN	others 
3728	Los milagros son las confirmaciones cotidianas de que nuestras plegarias no caen en saco roto. Como creyente, después de las lágrimas de hoy por HASHTAG termino con una sonrisa al ver como a pesar de que todo se derrumbó alrededor del altar, la cruz de Cristo quedó intacta. https://t.co/UcJBCrVfYB	sadness 
3729	HASHTAG La mejor película de superheroes que he visto en mi puta vida, y se acaba. HASHTAG diría la serie que he visto con mayor hype de mi vida, y se acaba. En esta época de Abril y Mayo se me acaban los caramelos.	joy 
3730	HASHTAG HASHTAG única excepcional quede en Shock  cuando la Vi aparecer  para acabar con el rey de la noche Épico sencillamente épico este 3 episodio de GOT HASHTAG	joy 
3731	HASHTAG HASHTAG desde USER USER USER USER USER Mañana lectura carta HASHTAG en HASHTAG https://t.co/3UlTr4xP1S	others 
3732	"Messi el de los goles imposibles en Europa por que acá ya lo conocen muy bien    HASHTAG"	joy 
3733	En el HASHTAG un clásico. Para que aprendan de verdad que pasó en Chile en la oscuridad de la Dictadura. Se los recomiendo fachos reculiaos USER USER https://t.co/4MqEU8f668	anger 
3734	A mi se me hace qué lo de HASHTAG es obra de una banda de black metal italiana https://t.co/QFyIkwVvDq	others 
3735	Trifachito te vas a quedar con las ganas parece ups HASHTAG	joy 
3736	Atentos a todo lo que ocurra en este HASHTAG HASHTAG https://t.co/glvApKVhHh	others 
3737	"¡Marcad otro para tranquilizarme joder!   HASHTAG HASHTAG HASHTAG"	anger 
3738	No he sufrido más porque no se puede, pero Arya te amo. HASHTAG https://t.co/dhSJ9AnyrH	joy 
3739	Los lunes pierdo el entusiasmo, después me acuerdo de HASHTAG y vuelve. HASHTAG https://t.co/A4LfV1dPHe	others 
3740	"Golpe brutal del Barça buscando esa final, estupendo resultado pero aún falta la vuelta, 0 confiarse. ¡Vamos!, ¡VAMOS BARÇA! 💙❤ HASHTAG"	joy 
3741	"Si no aceptan una revolución popular violenta ¿Por qué si un golpe de Estado en Venezuela? Hipocresía ideológica liberal, socialdemócrata y reformista del mundo entero.  La lucha de clases, ni la historia han acabado HASHTAG HASHTAG HASHTAG HASHTAG"	anger 
3742	Mi maridisimo USER  me ha hecho el mejor regalo del HASHTAG Tenía muchísimas ganas de leer a USER 👏👏 https://t.co/Mfu6ErBagV	joy 
3743	HASHTAG no es HASHTAG es Guerra mundial Z	others 
3744	A todos los Hijos de Puta que están poniendo la imagen del momento Cumbre de HASHTAG y haciendo el spoiler del siglo no he caído pero en nombre de los que se lo han comido o pueden, iros a tomar por culo escorias.  Perdón por el vocabulario los demás.  HASHTAG	anger 
3745	Gracias a la corrección política , bastó un solo capítulo pata destruir Juego de Tronos. HASHTAG	others 
3746	Va siendo hora de poner una moción de censura y echar a Perico HASHTAG	others 
3747	¿Quién concuerda con el 11 de los equipos de la segunda semifinal? 🤔 Solo sabemos que ganaría todo lo que se le ponga en frente 😍🔥 HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/OcwroghVPB	others 
3748	Cuando me obsequian o adquiero un libro, firmo y lo hago mío una vez que lo haya leído HASHTAG	others 
3749	USER Ahora sigamos con las vainas de HASHTAG... Ya pasó el descanso para distraernos y mirar a HASHTAG	others 
3750	USER gracias, pero mejor que no representes a quien no te ha votado. Por favor, por favor, déjalo! No queremos que nos representes!!!!#ElecccionesGenerales28A HASHTAG	others 
3751	USER USER USER USER USER USER ¿saldréis ya a la calle a decir basta? ¿Q más necesitáis? HASHTAG https://t.co/WYqBm7Sakh	anger 
3752	Messi es el puto amo HASHTAG	joy 
3753	"USER USER USER USER USER El Gobierno de HASHTAG hace un llamamiento para que se celebren, inmediatamente, elecciones democráticas HASHTAG  Aún están a tiempo evitar un derramamiento de sangre"	others 
3754	"En el HASHTAG dejamos momentáneamente aparcados los juegos para recomendar la lectura. Para los amántes de la fantasía USER y ""La sombra carmesí"", dos volúmenes de fácil lectura, muy amenos y para vivir grandes aventuras."	others 
3755	"Debemos entender que Venezuela está en una situación donde ya no hay buenas soluciones.   Es triste la derrama de sangre actual.  La revolución es dolorosa y  pasada la última década, que ultimadamente condujo a este día, hay pocas opciones. Y todas son dolorosas HASHTAG"	sadness 
3756	"La gente ha hablado ❤️💜  De verdad, muchas gracias a todos los que hoy fueron a votar y consiguieron vencer a la ultraderecha. Muy orgulloso HASHTAG"	joy 
3757	¿Cuando se va a dignar un árbitro a expulsar a USER? HASHTAG	anger 
3758	Baja esta aplicacion y comienza a ganar dinero  y premios HASHTAG HASHTAG https://t.co/Bn2fDpxc0U https://t.co/DmeBwHe9IC	others 
3759	Una vez más se demuestra que Messi es el mejor jugador del mundo. Messi y USER  gracias por tantas alegrías!!!! HASHTAG	joy 
3760	"EL 11 DE LA JORNADA  📰 Os traemos los 11 jugadores que más han destacado en esta jornada 34  ➡️ https://t.co/rlWTkXqBjZ  🔰 HASHTAG HASHTAG https://t.co/QswrXPNLuO"	others 
3761	"HASHTAG HASHTAG HASHTAG  Ella lidera el movimiento que conminó a autoridades a comportarse como adultos y asumir la crisis medioambiental y sus peligros en serio. Tiene 16 años, y está abriendo horizontes tremendos ⬇️⬇️ HASHTAG ❤️🌱💪🏽 https://t.co/KAYlR83xBZ"	others 
3762	Ya estoy con los cocos hinchados  con Guaido y Maduro.   Llamen a elecciones libres y el que caga caga.  Tanto les cuesta? O los dos tienen miedo a perder?  Y no me vengan con la estupidez que no hay garantías HASHTAG	anger 
3763	"[#Noticias 🗞] Desde el Desembarco del Rey hasta el Banco de Hierro, muchos de los impresionantes escenarios que se ven en la exitosa serie de televisión HASHTAG están disponibles para que las generaciones futuras puedan disfrutarlos.  https://t.co/zSFGcx8P5n"	others 
3764	¿Te unes al movimiento de Greta Thunberg contra el Cambio Climático? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/aOivP0SRE6 https://t.co/sBAWABHDCi	others 
3765	"Una postal de estos tiempos Una catedral ícono del catolicismo derrumbandose frente a musulmanas  HASHTAG https://t.co/ACzLBGRXGh"	others 
3766	"Que mejor que celebrar el HASHTAG con imágenes cómo está de nuestra Bebeteca, de usuarios que de forma espontánea, acuden a pasar un buen rato con los libros y con los pequeños y eligen las lecturas del momento.  Queremos que el día del libro sean todos los días."	joy 
3767	Voy a actualizar HASHTAG HASHTAG y estoy emocionada por ver los cambios, será coincidencia que sea hoy HASHTAG? 🤔 USER ya sabremos por qué página vamos 😂😂 https://t.co/PuBbyfDJEV	joy 
3768	"HASHTAG ""El secretario de Estado Mike Pompeo dijo en CNN que Maduro estaba en un avión 'rumbo a La Habana' HASHTAG cuando el gobierno ruso lo convenció de que no se fuera..."" HASHTAG HASHTAG https://t.co/3TOvk1k1Uw"	others 
3769	"🚩 La Ama, Reina y Salvadora de los Siete reinos 🗡❤ HASHTAG HASHTAG https://t.co/sfJ8qC0aOQ"	others 
3770	"A menos de 24 para el 8x03 de HASHTAG solo puedo decir una cosa:  AHORA SÍ QUE SI, HASHTAG  HASHTAG HASHTAG  HASHTAG https://t.co/Pxaq0XFoRY"	joy 
3771	¡Que Pablo Casado no quiere dar declaraciones tras el pésimo resultado en las elecciones del PP! HASHTAG HASHTAG https://t.co/YFzxd318ET	joy 
3772	Ja los comentarios de Facebook sobre lo de HASHTAG, que el papa Francisco la mando a quemar!! Dios mío! Porque existen esas personas? Ja	disgust 
3773	Es la hora de HASHTAG, pero fundamentalmente es la hora de todos los SERES HUMANOS del PLANETA y de todo los demócratas del mundo. No más solidaridades de tuiter de los GOBIERNOS de HASHTAG	others 
3774	Desconsolada me siento HASHTAG Todo mi apoyo!	sadness 
3775	Bien Teresa Stegen guardando el 0. USER 1-0 USER  HASHTAG USER HASHTAG	others 
3776	USER Ahí está... pásate por los cojones el derecho al sufragio y que la gente elija libremente lo mejor para el país. Das vergüenza tú y tu sectarismo HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG	anger 
3777	Mi energía positiva para que HASHTAG sea libre y reine la Paz.	joy 
3778	Guardaré en mis ojos tu última mirada... 💔 HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/fEUhRv3UN1	others 
3779	Me encanta ver Génova así!!!!! Vacío, por fin se les está dando un escarmiento!!!! No más robos!!!!! HASHTAG HASHTAG	joy 
3780	"Apa. Victoria y alerón del USER contra el USER. Un triunfo que le da alas al USER.  HASHTAG HASHTAG HASHTAG HASHTAG"	others 
3781	Madre mía van a tener que ampliar invernalia solo para meter el cementerio HASHTAG HASHTAG	surprise 
3782	Hoy he comentado HASHTAG y creo que ha sido sin spoilers. No he hablado de ninguna escena en concreto ni he mencionado personajes. Tampoco he dicho frases clave de la trama. Si alguien siente que mi reacción es un spoiler, pido perdón. HASHTAG HASHTAG	others 
3783	"Qué mejor regalo en el HASHTAG !!!  Muchas gracias Big Sur Chile y felicidades a los otros dos ganadores !!!   Yuuuuhuuuu 💃🏽💃🏽💃🏽💃🏽💃🏽 https://t.co/GYrg5IPyHo"	joy 
3784	"El Levante es el 2°equipo más goleado de la Liga, solo el Rayo, ha recibido un gol más que ellos...   Imagino que Valverde opte por jugar como contra el Alavés, con algunos menos habituales, para terminar con ""TODOS"" en el campo, para celebrarlo  HASHTAG 🏆 HASHTAG"	others 
3785	HASHTAG eres tú en 5D baby. HASHTAG HASHTAG	others 
3786	"HASHTAG ""derrotado"" el HASHTAG, dice jefe HASHTAG de HASHTAG  Más información: 👇 https://t.co/EugnBKz2lQ https://t.co/3Fx9CZBZO0"	others 
3787	"Todo un ejemplo contra el HASHTAG  HASHTAG  USER  Desde ahora, me confieso un ferviente admirador de esta chica 😍 https://t.co/QP7z6XVPbt"	joy 
3788	"Cinco vueltas en posición C en esa última falta que recibió Messi.   HASHTAG"	others 
3789	"Virgencita te encomiendo HASHTAG  A sus dirigentes USER USER A sus familiares e hijos Te entrego los militares bendicelos Rompe las ataduras .. https://t.co/fFQFjyfCvz"	others 
3790	USER Orgullosa muy orgullosa, HASHTAG LA TUMBA DE FASCISMO!!!! https://t.co/YiR3KqYcbU	joy 
3791	"Si se trata de apoyar golpes de Estado, la derecha es especialista.   De qué se sorprenden?  HASHTAG  HASHTAG  HASHTAG"	anger 
3792	Después de ver un resumen de lo que hizo Ajax hoy, no me queda más que admirar ese fútbol tan vistoso y bello que proponen, pero me mantengo firme con que la final será británica. HASHTAG	others 
3793	Entonces, ¿qué ha pasado con estos personajes tras la Batalla de Invernalia en HASHTAG? Cuidado, esta noticia contiene SPOILERS https://t.co/ouOy4sHo7R https://t.co/0B7WsmC2jn	others 
3794	"HASHTAG | Valverde: ""El Liverpool será un rival difícil de batir"" https://t.co/0ZYWndIBsA"	others 
3795	"Buenos días amigos!!!! 🌞☕️🌞☕️🌞☕️🌞☕️🌞  Hoy se juega la ida de la otra semifinal de la UEFA HASHTAG. https://t.co/qRhUc8W1tY"	joy 
3796	USER USER Denún cielo, ahora ya puede ir a declarar con toda confianza a las instancias correspondientes USER con sus datos, pruebas, testimoniales vs. HASHTAG ha dicho NO más Corrupción ni impunidad: HASHTAG  HASHTAG HASHTAG	others 
3797	Una autentica pena y tragedia el incendio de HASHTAG...una puta pena.	sadness 
3798	Pena infinita por el fuego de Notre Dame, símbolo de la Humanidad. La pequeña isla Cité le llora. HASHTAG HASHTAG HASHTAG https://t.co/XFQAJIE6a0	sadness 
3799	"Ama, vive, sueña y ¡lee!  USER  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/2cAD3EdOei"	joy 
3800	Lo que más me gusta del capítulo nuevo de juego de tronos es que no deja a nadie indiferente... O te encanta o lo odias, por lo que estoy viendo. HASHTAG	joy 
3801	Los militares siguen pidiendo asilo a países vecinos. HASHTAG HASHTAG https://t.co/6lhrzc6Pyx	others 
3802	Mientras HASHTAG pareciera ir como en un callejón sin salida, nosotros no nos detendremos en nuestro compromiso de informar a detalle los pasos de cada HASHTAG que… https://t.co/NObpifMNbK	others 
3803	Quiero ver mil veces mas el capítulo de HASHTAG  HASHTAG  HASHTAG te ❤️	joy 
3804	"Ojalá todos despertemos de una vez y nos demos cuenta que solo tenemos un planeta ostia ya HASHTAG HASHTAG HASHTAG  https://t.co/dH6dg5h7iZ"	anger 
3805	"Apenas hace 3 meses rezaba en la Capilla de la Virgen de Guadalupe en HASHTAG de HASHTAG.  Hay pérdidas irreparables y esta es una de las más grandes que he visto.  Encomendémonos a Ella para que nos cuide, guíe y proteja a pesar de las tristezas y penas.  Instagram 📸 aregil https://t.co/SIUT7DeGli"	sadness 
3806	El mejor placer de la vida! Incluso mejor que ver series de Netflix. Leer. 📚 Feliz Día HASHTAG	joy 
3807	Nuestro estado de bienestar  se soporta en la combustión de  energía fosil ,que es precisamente lo que acabara con nuestras vidas HASHTAG.#murcia HASHTAG HASHTAG HASHTAG HASHTAG	others 
3808	USER USER USER USER USER Todos los cubanos que hay en HASHTAG contratados desde Chávez,  ninguno a perdido su acento y tampoco se ocultan.	disgust 
3809	HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG USER ahora quien está nervioso?Ni tu ni tu USER vais a ser nunca nada! Intentadlo con el AMPA de vuestras escuelas, seguro os va mejor!! HASHTAG https://t.co/u7eQL1mswM	others 
3810	Hoy es el HASHTAG. ¿Cuál es tu favorito? ¡Coméntalo! 📚 HASHTAG https://t.co/gC3ZI0emgT	others 
3811	"Aunque no hace falta irse muy lejos ni leer a autores extranjeros para hacer una viaje literario HASHTAG  https://t.co/0Q9Zik3I1K"	others 
3812	Feliz y orgullosa de saber que no somos un país de fascistas ni extrema derecha. Siempre adelante. HASHTAG	joy 
3813	"En un libro te sumerges en mundos fantásticos, que te llenan de muchos conocimientos increíbles, te hacen conocer personajes y ambientes impactantes. Miles de géneros, miles de historias que valen oro, miles de sentimientos, un libro es un fiel compañero.   HASHTAG"	joy 
3814	"Hoy juega el más grande, hoy es día de USER y del USER   Hoy se juega futbol espacial cuando el 10 pisa las canchas.  Hoy se piensa en el gran capitán blanco USER y su pronta recuperación.  Hoy hay Champions!  HASHTAG  HASHTAG https://t.co/T0RmlWpkmz"	joy 
3815	Cuidado, spoilers!!! No pinches si no has visto el 8x03 de HASHTAG https://t.co/gXd8fmPgn1	others 
3816	Solo puedo decir... WTF con ése final de capitulo? HASHTAG HASHTAG HASHTAG  los mejores	surprise 
3817	Al HASHTAG le ha faltado fuelle HASHTAG	others 
3818	La HASHTAG de HASHTAG ha celebrado el HASHTAG de la mejor de las maneras: amenizando la tarde con un cuentacuentos a cargo de Miriam Palacios con su espectáculo “Entre Moscas y Mosquitos”. HASHTAG para descubrir y sentir. HASHTAG https://t.co/VJVJu6hdDM	others 
3819	FUERA también el DISPARO con la diestra de Dembélé. Minuto 60, Barça 0-0 Levante. HASHTAG https://t.co/IUIdkfY5l9	others 
3820	Tristeza y preocupación por la situación en HASHTAG. https://t.co/WN5xrbC9Kw	sadness 
3821	HASHTAG me duele España y en breve nos va a doler a todos.	sadness 
3822	La Academia Nacional de Historia y Geografía filial Querétaro lamenta profundamente las invaluables pérdidas históricas, arquitectónicas y culturales de la Catedral de HASHTAG en París en su devastador incendio. HASHTAG HASHTAG USER https://t.co/6XBDghelUC	sadness 
3823	"HASHTAG &lt;3 esa sensación de leer una historia de terror. &lt;3 https://t.co/r1xdCJsKy8"	joy 
3824	USER se acabó, sólo alargas la agonía. Si de verdad quieres hacer un sacrificio por tu patria por favor vete. Sé digno. HASHTAG	anger 
3825	Los libros nos llevan a otros mundos, nos muestran distintas culturas y alimentan nuestras mentes , sueños e imaginación. Por eso junto a USER fomentamos la lectura en niños, jóvenes y adultos premiando a los mejores lectores. ¡Sigan devorando libros! HASHTAG 📚👏 https://t.co/O0iTrRBzXN	joy 
3826	"USER Valiente hipócrita y mentiroso compulsivo está usted hecho. Alguna de sus huestes o correligionarios suyos ayer mismo escrachearon una procesión en HASHTAG  HASHTAG HASHTAG USER HASHTAG https://t.co/6WnKbh02dp"	disgust 
3827	"HASHTAG. Amigos fieles. Siempre atentos a mis estados de ánimo. Siempre pendientes de mis inquietudes. Siempre disponibles para saciar mis ansias. Siempre dispuestos a abrir sus páginas y ofrecerme su consuelo...  HASHTAG https://t.co/88EsZGTjjG"	joy 
3828	"Ahora si que vamos a disfrutar el capítulo de HASHTAG  Que buena noche se está quedando"	joy 
3829	En el HASHTAG recuerdo que tiene años que no termino un libro completo. Que triste.	sadness 
3830	Duele la perdida de 9 Siglos de Historia HASHTAG  pero ojalá viera la misma indignación social por la destrucción de Siria y su población. Son 9 décadas destruidas a punta de cañón. Ahí también pierde la humanidad.	sadness 
